chart,country,fiscal_year,value,center,lcl,ucl,sigma,robust_z,n_baseline,rule,severity,explanation
A_level,Tanzania,2026,1336377527.0,558376038.2,168530973.22973007,948221103.17027,129948354.99009,5.9870052903657855,10,beyond_limits,high,"Tanzania FY2026: disbursement of $1,336,377,527 is above the expected range $168,530,973 to $948,221,103 (learned from FY2010-2019, where a typical year was $558,376,038); that is 6.0 robust sigmas past the $948,221,103 limit."
A_level,Timor-Leste,2020,2785202.01,6700161.42,0.0,21577711.540607996,4959183.373535999,-0.7894363073750496,10,,,
A_level,Timor-Leste,2021,3673412.86,6700161.42,0.0,21577711.540607996,4959183.373535999,-0.6103320510695023,10,,,
A_level,Timor-Leste,2022,4744564.71,6700161.42,0.0,21577711.540607996,4959183.373535999,-0.39433845508431353,10,,,
A_level,Timor-Leste,2023,4714684.63,6700161.42,0.0,21577711.540607996,4959183.373535999,-0.40036365676559255,10,,,
A_level,Timor-Leste,2024,5574260.32,6700161.42,0.0,21577711.540607996,4959183.373535999,-0.22703356887511283,10,,,
A_level,Timor-Leste,2025,5066410.66,6700161.42,0.0,21577711.540607996,4959183.373535999,-0.32943947358718095,10,,,
A_level,Timor-Leste,2026,9806322.08,6700161.42,0.0,21577711.540607996,4959183.373535999,0.6263451915441562,10,,,
A_level,Togo,2020,217500910.7,37187074.635000005,0.0,90175012.81332903,17662646.05944301,10.208766877746413,10,beyond_limits,high,"Togo FY2020: disbursement of $217,500,911 is above the expected range $0 to $90,175,013 (learned from FY2010-2019, where a typical year was $37,187,075); that is 10.2 robust sigmas past the $90,175,013 limit."
A_level,Togo,2021,143721594.8,37187074.635000005,0.0,90175012.81332903,17662646.05944301,6.0316285457151695,10,beyond_limits,high,"Togo FY2021: disbursement of $143,721,595 is above the expected range $0 to $90,175,013 (learned from FY2010-2019, where a typical year was $37,187,075); that is 6.0 robust sigmas past the $90,175,013 limit."
A_level,Togo,2022,177046528.2,37187074.635000005,0.0,90175012.81332903,17662646.05944301,7.918374919267927,10,beyond_limits,high,"Togo FY2022: disbursement of $177,046,528 is above the expected range $0 to $90,175,013 (learned from FY2010-2019, where a typical year was $37,187,075); that is 7.9 robust sigmas past the $90,175,013 limit."
A_level,Togo,2023,148167181.3,37187074.635000005,0.0,90175012.81332903,17662646.05944301,6.283322798379156,10,beyond_limits,high,"Togo FY2023: disbursement of $148,167,181 is above the expected range $0 to $90,175,013 (learned from FY2010-2019, where a typical year was $37,187,075); that is 6.3 robust sigmas past the $90,175,013 limit."
A_level,Togo,2024,272102993.5,37187074.635000005,0.0,90175012.81332903,17662646.05944301,13.30015435254711,10,beyond_limits,high,"Togo FY2024: disbursement of $272,102,994 is above the expected range $0 to $90,175,013 (learned from FY2010-2019, where a typical year was $37,187,075); that is 13.3 robust sigmas past the $90,175,013 limit."
A_level,Togo,2025,369800160.5,37187074.635000005,0.0,90175012.81332903,17662646.05944301,18.83144149215256,10,beyond_limits,high,"Togo FY2025: disbursement of $369,800,160 is above the expected range $0 to $90,175,013 (learned from FY2010-2019, where a typical year was $37,187,075); that is 18.8 robust sigmas past the $90,175,013 limit."
A_level,Togo,2026,317514023.7,37187074.635000005,0.0,90175012.81332903,17662646.05944301,15.871175141118131,10,beyond_limits,high,"Togo FY2026: disbursement of $317,514,024 is above the expected range $0 to $90,175,013 (learned from FY2010-2019, where a typical year was $37,187,075); that is 15.9 robust sigmas past the $90,175,013 limit."
A_level,Tonga,2020,15846898.47,12328193.559999999,0.0,30330700.087179992,6000835.509059997,0.5863691655416148,10,sustained_shift,medium,"Tonga FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $12,328,194 - the level has shifted rather than spiked."
A_level,Tonga,2021,49079897.67,12328193.559999999,0.0,30330700.087179992,6000835.509059997,6.124431182043345,10,beyond_limits,high,"Tonga FY2021: disbursement of $49,079,898 is above the expected range $0 to $30,330,700 (learned from FY2010-2019, where a typical year was $12,328,194); that is 6.1 robust sigmas past the $30,330,700 limit."
A_level,Tonga,2022,32403664.74,12328193.559999999,0.0,30330700.087179992,6000835.509059997,3.3454460049255252,10,beyond_limits,medium,"Tonga FY2022: disbursement of $32,403,665 is above the expected range $0 to $30,330,700 (learned from FY2010-2019, where a typical year was $12,328,194); that is 3.3 robust sigmas past the $30,330,700 limit."
A_level,Tonga,2023,28384837.61,12328193.559999999,0.0,30330700.087179992,6000835.509059997,2.675734741563546,10,sustained_shift,medium,"Tonga FY2023: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $12,328,194 - the level has shifted rather than spiked."
A_level,Tonga,2024,22997154.94,12328193.559999999,0.0,30330700.087179992,6000835.509059997,1.777912652978426,10,sustained_shift,medium,"Tonga FY2024: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $12,328,194 - the level has shifted rather than spiked."
A_level,Tonga,2025,42243236.16,12328193.559999999,0.0,30330700.087179992,6000835.509059997,4.98514624419126,10,beyond_limits,medium,"Tonga FY2025: disbursement of $42,243,236 is above the expected range $0 to $30,330,700 (learned from FY2010-2019, where a typical year was $12,328,194); that is 5.0 robust sigmas past the $30,330,700 limit."
A_level,Tonga,2026,26884134.84,12328193.559999999,0.0,30330700.087179992,6000835.509059997,2.425652437568668,10,sustained_shift,medium,"Tonga FY2026: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $12,328,194 - the level has shifted rather than spiked."
A_level,Tuvalu,2020,17081753.73,5182933.3,0.0,19184777.517004002,4667281.405668001,2.549411401581643,8,,,
A_level,Tuvalu,2021,6174768.92,5182933.3,0.0,19184777.517004002,4667281.405668001,0.21250821062460545,8,,,
A_level,Tuvalu,2022,11252350.24,5182933.3,0.0,19184777.517004002,4667281.405668001,1.3004180404955292,8,,,
A_level,Tuvalu,2023,3998735.87,5182933.3,0.0,19184777.517004002,4667281.405668001,-0.2537231692440693,8,,,
A_level,Tuvalu,2024,27374908.64,5182933.3,0.0,19184777.517004002,4667281.405668001,4.7547969387596405,8,beyond_limits,medium,"Tuvalu FY2024: disbursement of $27,374,909 is above the expected range $0 to $19,184,778 (learned from FY2010-2019, where a typical year was $5,182,933); that is 4.8 robust sigmas past the $19,184,778 limit."
A_level,Tuvalu,2025,41295326.91,5182933.3,0.0,19184777.517004002,4667281.405668001,7.737350819718024,8,beyond_limits,high,"Tuvalu FY2025: disbursement of $41,295,327 is above the expected range $0 to $19,184,778 (learned from FY2010-2019, where a typical year was $5,182,933); that is 7.7 robust sigmas past the $19,184,778 limit."
A_level,Tuvalu,2026,37018620.79,5182933.3,0.0,19184777.517004002,4667281.405668001,6.821034500156423,8,beyond_limits,high,"Tuvalu FY2026: disbursement of $37,018,621 is above the expected range $0 to $19,184,778 (learned from FY2010-2019, where a typical year was $5,182,933); that is 6.8 robust sigmas past the $19,184,778 limit."
A_level,Uganda,2020,330392341.7,246890754.25,39129097.87276,454652410.62724,69253885.45908,1.2057314459177677,10,sustained_shift,medium,"Uganda FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $246,890,754 - the level has shifted rather than spiked."
A_level,Uganda,2021,738595956.9,246890754.25,39129097.87276,454652410.62724,69253885.45908,7.1000377724731925,10,beyond_limits,high,"Uganda FY2021: disbursement of $738,595,957 is above the expected range $39,129,098 to $454,652,411 (learned from FY2010-2019, where a typical year was $246,890,754); that is 7.1 robust sigmas past the $454,652,411 limit."
A_level,Uganda,2022,549240701.4,246890754.25,39129097.87276,454652410.62724,69253885.45908,4.365819262641217,10,beyond_limits,medium,"Uganda FY2022: disbursement of $549,240,701 is above the expected range $39,129,098 to $454,652,411 (learned from FY2010-2019, where a typical year was $246,890,754); that is 4.4 robust sigmas past the $454,652,411 limit."
A_level,Uganda,2023,356740860.2,246890754.25,39129097.87276,454652410.62724,69253885.45908,1.586194120688103,10,sustained_shift,medium,"Uganda FY2023: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $246,890,754 - the level has shifted rather than spiked."
A_level,Uganda,2024,499845671.7,246890754.25,39129097.87276,454652410.62724,69253885.45908,3.652573653783849,10,beyond_limits,medium,"Uganda FY2024: disbursement of $499,845,672 is above the expected range $39,129,098 to $454,652,411 (learned from FY2010-2019, where a typical year was $246,890,754); that is 3.7 robust sigmas past the $454,652,411 limit."
A_level,Uganda,2025,698853294.8,246890754.25,39129097.87276,454652410.62724,69253885.45908,6.526168713191562,10,beyond_limits,high,"Uganda FY2025: disbursement of $698,853,295 is above the expected range $39,129,098 to $454,652,411 (learned from FY2010-2019, where a typical year was $246,890,754); that is 6.5 robust sigmas past the $454,652,411 limit."
A_level,Uganda,2026,709910105.1,246890754.25,39129097.87276,454652410.62724,69253885.45908,6.68582488593487,10,beyond_limits,high,"Uganda FY2026: disbursement of $709,910,105 is above the expected range $39,129,098 to $454,652,411 (learned from FY2010-2019, where a typical year was $246,890,754); that is 6.7 robust sigmas past the $454,652,411 limit."
A_level,Uzbekistan,2020,169284560.0,74390996.77000001,0.0,190685106.226546,38764703.152182,2.4479373118753935,10,sustained_shift,medium,"Uzbekistan FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $74,390,997 - the level has shifted rather than spiked."
A_level,Uzbekistan,2021,483052903.6,74390996.77000001,0.0,190685106.226546,38764703.152182,10.542113665250579,10,beyond_limits,high,"Uzbekistan FY2021: disbursement of $483,052,904 is above the expected range $0 to $190,685,106 (learned from FY2010-2019, where a typical year was $74,390,997); that is 10.5 robust sigmas past the $190,685,106 limit."
A_level,Uzbekistan,2022,446671842.0,74390996.77000001,0.0,190685106.226546,38764703.152182,9.60360366409887,10,beyond_limits,high,"Uzbekistan FY2022: disbursement of $446,671,842 is above the expected range $0 to $190,685,106 (learned from FY2010-2019, where a typical year was $74,390,997); that is 9.6 robust sigmas past the $190,685,106 limit."
A_level,Uzbekistan,2023,789243072.2,74390996.77000001,0.0,190685106.226546,38764703.152182,18.44079838877245,10,beyond_limits,high,"Uzbekistan FY2023: disbursement of $789,243,072 is above the expected range $0 to $190,685,106 (learned from FY2010-2019, where a typical year was $74,390,997); that is 18.4 robust sigmas past the $190,685,106 limit."
A_level,Uzbekistan,2024,700902864.5,74390996.77000001,0.0,190685106.226546,38764703.152182,16.161915783811047,10,beyond_limits,high,"Uzbekistan FY2024: disbursement of $700,902,864 is above the expected range $0 to $190,685,106 (learned from FY2010-2019, where a typical year was $74,390,997); that is 16.2 robust sigmas past the $190,685,106 limit."
A_level,Uzbekistan,2025,852866824.5,74390996.77000001,0.0,190685106.226546,38764703.152182,20.082078912712657,10,beyond_limits,high,"Uzbekistan FY2025: disbursement of $852,866,824 is above the expected range $0 to $190,685,106 (learned from FY2010-2019, where a typical year was $74,390,997); that is 20.1 robust sigmas past the $190,685,106 limit."
A_level,Uzbekistan,2026,766141576.8,74390996.77000001,0.0,190685106.226546,38764703.152182,17.844856887316638,10,beyond_limits,high,"Uzbekistan FY2026: disbursement of $766,141,577 is above the expected range $0 to $190,685,106 (learned from FY2010-2019, where a typical year was $74,390,997); that is 17.8 robust sigmas past the $190,685,106 limit."
A_level,Vietnam,2020,897497860.0,1050267616.2,96390227.42856026,2004145004.9714398,317959129.5904799,-0.48046978992791334,10,sustained_shift,medium,"Vietnam FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $1,050,267,616 - the level has shifted rather than spiked."
A_level,Vietnam,2021,593106612.7,1050267616.2,96390227.42856026,2004145004.9714398,317959129.5904799,-1.437798009098865,10,sustained_shift,medium,"Vietnam FY2021: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $1,050,267,616 - the level has shifted rather than spiked."
A_level,Vietnam,2022,690011262.7,1050267616.2,96390227.42856026,2004145004.9714398,317959129.5904799,-1.1330272351795572,10,sustained_shift,medium,"Vietnam FY2022: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $1,050,267,616 - the level has shifted rather than spiked."
A_level,Vietnam,2023,661412967.8,1050267616.2,96390227.42856026,2004145004.9714398,317959129.5904799,-1.222970539958488,10,sustained_shift,medium,"Vietnam FY2023: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $1,050,267,616 - the level has shifted rather than spiked."
A_level,Western Africa,2020,16391428.14,16113568.614999998,0.0,87783499.10079698,23889976.828598995,0.011630799267556136,10,,,
A_level,Western Africa,2021,131344931.8,16113568.614999998,0.0,87783499.10079698,23889976.828598995,4.823418792397281,10,beyond_limits,medium,"Western Africa FY2021: disbursement of $131,344,932 is above the expected range $0 to $87,783,499 (learned from FY2010-2019, where a typical year was $16,113,569); that is 4.8 robust sigmas past the $87,783,499 limit."
